N	x	y	u	u*	|u - u*|
941	2.600000e+00	1.500000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
942	2.700000e+00	1.500000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
943	2.800000e+00	1.500000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
944	2.900000e+00	1.500000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
945	3.000000e+00	1.500000e+00	-9.775382e-01	-9.775301e-01	8.039975e-06
946	3.100000e+00	1.500000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
947	3.200000e+00	1.500000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
948	3.300000e+00	1.500000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
949	3.400000e+00	1.500000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
950	3.500000e+00	1.500000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
951	3.600000e+00	1.500000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
952	3.700000e+00	1.500000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
953	3.800000e+00	1.500000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
954	3.900000e+00	1.500000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
955	4.000000e+00	1.500000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
996	2.000000e+00	1.600000e+00	-4.425204e-01	-4.425204e-01	0.000000e+00
997	2.100000e+00	1.600000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
998	2.200000e+00	1.600000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
999	2.300000e+00	1.600000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
1000	2.400000e+00	1.600000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
1001	2.500000e+00	1.600000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
1002	2.600000e+00	1.600000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
1003	2.700000e+00	1.600000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
1004	2.800000e+00	1.600000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
1005	2.900000e+00	1.600000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
1006	3.000000e+00	1.600000e+00	-9.936992e-01	-9.936910e-01	8.189980e-06
1007	3.100000e+00	1.600000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
1008	3.200000e+00	1.600000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
1009	3.300000e+00	1.600000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
1010	3.400000e+00	1.600000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
1011	3.500000e+00	1.600000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
1012	3.600000e+00	1.600000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
1013	3.700000e+00	1.600000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
1014	3.800000e+00	1.600000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
1015	3.900000e+00	1.600000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
1016	4.000000e+00	1.600000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
1057	2.000000e+00	1.700000e+00	-5.298361e-01	-5.298361e-01	0.000000e+00
1058	2.100000e+00	1.700000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
1059	2.200000e+00	1.700000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
1060	2.300000e+00	1.700000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
1061	2.400000e+00	1.700000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
1062	2.500000e+00	1.700000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
1063	2.600000e+00	1.700000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
1064	2.700000e+00	1.700000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
1065	2.800000e+00	1.700000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
1066	2.900000e+00	1.700000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
1067	3.000000e+00	1.700000e+00	-9.999315e-01	-9.999233e-01	8.245848e-06
1068	3.100000e+00	1.700000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
1069	3.200000e+00	1.700000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
1070	3.300000e+00	1.700000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
1071	3.400000e+00	1.700000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
1072	3.500000e+00	1.700000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
1073	3.600000e+00	1.700000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
1074	3.700000e+00	1.700000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
1075	3.800000e+00	1.700000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
1076	3.900000e+00	1.700000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
1077	4.000000e+00	1.700000e+00	-5.506855e-01	-5.506855e-01	0.000000e+00
1118	2.000000e+00	1.800000e+00	-6.118579e-01	-6.118579e-01	0.000000e+00
1119	2.100000e+00	1.800000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
1120	2.200000e+00	1.800000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
1121	2.300000e+00	1.800000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
1122	2.400000e+00	1.800000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
1123	2.500000e+00	1.800000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
1124	2.600000e+00	1.800000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
1125	2.700000e+00	1.800000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
1126	2.800000e+00	1.800000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
1127	2.900000e+00	1.800000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
1128	3.000000e+00	1.800000e+00	-9.961728e-01	-9.961646e-01	8.216039e-06
1129	3.100000e+00	1.800000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
1130	3.200000e+00	1.800000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
1131	3.300000e+00	1.800000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
1132	3.400000e+00	1.800000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
1133	3.500000e+00	1.800000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
1134	3.600000e+00	1.800000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
1135	3.700000e+00	1.800000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
1136	3.800000e+00	1.800000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
1137	3.900000e+00	1.800000e+00	-5.506855e-01	-5.506855e-01	0.000000e+00
1138	4.000000e+00	1.800000e+00	-4.646022e-01	-4.646022e-01	0.000000e+00
1179	2.000000e+00	1.900000e+00	-6.877662e-01	-6.877662e-01	0.000000e+00
1180	2.100000e+00	1.900000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
1181	2.200000e+00	1.900000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
1182	2.300000e+00	1.900000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
1183	2.400000e+00	1.900000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
1184	2.500000e+00	1.900000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
1185	2.600000e+00	1.900000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
1186	2.700000e+00	1.900000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
1187	2.800000e+00	1.900000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
1188	2.900000e+00	1.900000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
1189	3.000000e+00	1.900000e+00	-9.824607e-01	-9.824526e-01	8.103256e-06
1190	3.100000e+00	1.900000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
1191	3.200000e+00	1.900000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
1192	3.300000e+00	1.900000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
1193	3.400000e+00	1.900000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
1194	3.500000e+00	1.900000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
1195	3.600000e+00	1.900000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
1196	3.700000e+00	1.900000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
1197	3.800000e+00	1.900000e+00	-5.506855e-01	-5.506855e-01	0.000000e+00
1198	3.900000e+00	1.900000e+00	-4.646022e-01	-4.646022e-01	0.000000e+00
1199	4.000000e+00	1.900000e+00	-3.738767e-01	-3.738767e-01	0.000000e+00
1240	2.000000e+00	2.000000e+00	-7.568025e-01	-7.568025e-01	0.000000e+00
1241	2.100000e+00	2.000000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
1242	2.200000e+00	2.000000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
1243	2.300000e+00	2.000000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
1244	2.400000e+00	2.000000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
1245	2.500000e+00	2.000000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
1246	2.600000e+00	2.000000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
1247	2.700000e+00	2.000000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
1248	2.800000e+00	2.000000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
1249	2.900000e+00	2.000000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
1250	3.000000e+00	2.000000e+00	-9.589322e-01	-9.589243e-01	7.909265e-06
1251	3.100000e+00	2.000000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
1252	3.200000e+00	2.000000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
1253	3.300000e+00	2.000000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
1254	3.400000e+00	2.000000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
1255	3.500000e+00	2.000000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
1256	3.600000e+00	2.000000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
1257	3.700000e+00	2.000000e+00	-5.506855e-01	-5.506855e-01	0.000000e+00
1258	3.800000e+00	2.000000e+00	-4.646022e-01	-4.646022e-01	0.000000e+00
1259	3.900000e+00	2.000000e+00	-3.738767e-01	-3.738767e-01	0.000000e+00
1260	4.000000e+00	2.000000e+00	-2.794155e-01	-2.794155e-01	0.000000e+00
1301	2.000000e+00	2.100000e+00	-8.182771e-01	-8.182771e-01	0.000000e+00
1302	2.100000e+00	2.100000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
1303	2.200000e+00	2.100000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
1304	2.300000e+00	2.100000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
1305	2.400000e+00	2.100000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
1306	2.500000e+00	2.100000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
1307	2.600000e+00	2.100000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
1308	2.700000e+00	2.100000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
1309	2.800000e+00	2.100000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
1310	2.900000e+00	2.100000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
1311	3.000000e+00	2.100000e+00	-9.258223e-01	-9.258147e-01	7.636152e-06
1312	3.100000e+00	2.100000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
1313	3.200000e+00	2.100000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
1314	3.300000e+00	2.100000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
1315	3.400000e+00	2.100000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
1316	3.500000e+00	2.100000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
1317	3.600000e+00	2.100000e+00	-5.506855e-01	-5.506855e-01	0.000000e+00
1318	3.700000e+00	2.100000e+00	-4.646022e-01	-4.646022e-01	0.000000e+00
1319	3.800000e+00	2.100000e+00	-3.738767e-01	-3.738767e-01	0.000000e+00
1320	3.900000e+00	2.100000e+00	-2.794155e-01	-2.794155e-01	0.000000e+00
1321	4.000000e+00	2.100000e+00	-1.821625e-01	-1.821625e-01	0.000000e+00
1362	2.000000e+00	2.200000e+00	-8.715758e-01	-8.715758e-01	0.000000e+00
1363	2.100000e+00	2.200000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
1364	2.200000e+00	2.200000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
1365	2.300000e+00	2.200000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
1366	2.400000e+00	2.200000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
1367	2.500000e+00	2.200000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
1368	2.600000e+00	2.200000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
1369	2.700000e+00	2.200000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
1370	2.800000e+00	2.200000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
1371	2.900000e+00	2.200000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
1372	3.000000e+00	2.200000e+00	-8.834619e-01	-8.834547e-01	7.286604e-06
1373	3.100000e+00	2.200000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
1374	3.200000e+00	2.200000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
1375	3.300000e+00	2.200000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
1376	3.400000e+00	2.200000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
1377	3.500000e+00	2.200000e+00	-5.506855e-01	-5.506855e-01	0.000000e+00
1378	3.600000e+00	2.200000e+00	-4.646022e-01	-4.646022e-01	0.000000e+00
1379	3.700000e+00	2.200000e+00	-3.738767e-01	-3.738767e-01	0.000000e+00
1380	3.800000e+00	2.200000e+00	-2.794155e-01	-2.794155e-01	0.000000e+00
1381	3.900000e+00	2.200000e+00	-1.821625e-01	-1.821625e-01	0.000000e+00
1382	4.000000e+00	2.200000e+00	-8.308940e-02	-8.308940e-02	0.000000e+00
1423	2.000000e+00	2.300000e+00	-9.161659e-01	-9.161659e-01	0.000000e+00
1424	2.100000e+00	2.300000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
1425	2.200000e+00	2.300000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
1426	2.300000e+00	2.300000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
1427	2.400000e+00	2.300000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
1428	2.500000e+00	2.300000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
1429	2.600000e+00	2.300000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
1430	2.700000e+00	2.300000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
1431	2.800000e+00	2.300000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
1432	2.900000e+00	2.300000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
1433	3.000000e+00	2.300000e+00	-8.322743e-01	-8.322674e-01	6.863791e-06
1434	3.100000e+00	2.300000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
1435	3.200000e+00	2.300000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
1436	3.300000e+00	2.300000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
1437	3.400000e+00	2.300000e+00	-5.506855e-01	-5.506855e-01	0.000000e+00
1438	3.500000e+00	2.300000e+00	-4.646022e-01	-4.646022e-01	0.000000e+00
1439	3.600000e+00	2.300000e+00	-3.738767e-01	-3.738767e-01	0.000000e+00
1440	3.700000e+00	2.300000e+00	-2.794155e-01	-2.794155e-01	0.000000e+00
1441	3.800000e+00	2.300000e+00	-1.821625e-01	-1.821625e-01	0.000000e+00
1442	3.900000e+00	2.300000e+00	-8.308940e-02	-8.308940e-02	0.000000e+00
1443	4.000000e+00	2.300000e+00	1.681390e-02	1.681390e-02	0.000000e+00
1484	2.000000e+00	2.400000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
1485	2.100000e+00	2.400000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
1486	2.200000e+00	2.400000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
1487	2.300000e+00	2.400000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
1488	2.400000e+00	2.400000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
1489	2.500000e+00	2.400000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
1490	2.600000e+00	2.400000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
1491	2.700000e+00	2.400000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
1492	2.800000e+00	2.400000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
1493	2.900000e+00	2.400000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
1494	3.000000e+00	2.400000e+00	-7.727709e-01	-7.727645e-01	6.370698e-06
1495	3.100000e+00	2.400000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
1496	3.200000e+00	2.400000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
1497	3.300000e+00	2.400000e+00	-5.506855e-01	-5.506855e-01	0.000000e+00
1498	3.400000e+00	2.400000e+00	-4.646022e-01	-4.646022e-01	0.000000e+00
1499	3.500000e+00	2.400000e+00	-3.738767e-01	-3.738767e-01	0.000000e+00
1500	3.600000e+00	2.400000e+00	-2.794155e-01	-2.794155e-01	0.000000e+00
1501	3.700000e+00	2.400000e+00	-1.821625e-01	-1.821625e-01	0.000000e+00
1502	3.800000e+00	2.400000e+00	-8.308940e-02	-8.308940e-02	0.000000e+00
1503	3.900000e+00	2.400000e+00	1.681390e-02	1.681390e-02	0.000000e+00
1504	4.000000e+00	2.400000e+00	1.165492e-01	1.165492e-01	0.000000e+00
1545	2.000000e+00	2.500000e+00	-9.775301e-01	-9.775301e-01	0.000000e+00
1546	2.100000e+00	2.500000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
1547	2.200000e+00	2.500000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
1548	2.300000e+00	2.500000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
1549	2.400000e+00	2.500000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
1550	2.500000e+00	2.500000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
1551	2.600000e+00	2.500000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
1552	2.700000e+00	2.500000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
1553	2.800000e+00	2.500000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
1554	2.900000e+00	2.500000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
1555	3.000000e+00	2.500000e+00	-7.055461e-01	-7.055403e-01	5.807591e-06
1556	3.100000e+00	2.500000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
1557	3.200000e+00	2.500000e+00	-5.506855e-01	-5.506855e-01	0.000000e+00
1558	3.300000e+00	2.500000e+00	-4.646022e-01	-4.646022e-01	0.000000e+00
1559	3.400000e+00	2.500000e+00	-3.738767e-01	-3.738767e-01	0.000000e+00
1560	3.500000e+00	2.500000e+00	-2.794155e-01	-2.794155e-01	0.000000e+00
1561	3.600000e+00	2.500000e+00	-1.821625e-01	-1.821625e-01	0.000000e+00
1562	3.700000e+00	2.500000e+00	-8.308940e-02	-8.308940e-02	0.000000e+00
1563	3.800000e+00	2.500000e+00	1.681390e-02	1.681390e-02	0.000000e+00
1564	3.900000e+00	2.500000e+00	1.165492e-01	1.165492e-01	0.000000e+00
1565	4.000000e+00	2.500000e+00	2.151200e-01	2.151200e-01	0.000000e+00
1606	2.000000e+00	2.600000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
1607	2.100000e+00	2.600000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
1608	2.200000e+00	2.600000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
1609	2.300000e+00	2.600000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
1610	2.400000e+00	2.600000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
1611	2.500000e+00	2.600000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
1612	2.600000e+00	2.600000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
1613	2.700000e+00	2.600000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
1614	2.800000e+00	2.600000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
1615	2.900000e+00	2.600000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
1616	3.000000e+00	2.600000e+00	-6.312718e-01	-6.312666e-01	5.162654e-06
1617	3.100000e+00	2.600000e+00	-5.506855e-01	-5.506855e-01	0.000000e+00
1618	3.200000e+00	2.600000e+00	-4.646022e-01	-4.646022e-01	0.000000e+00
1619	3.300000e+00	2.600000e+00	-3.738767e-01	-3.738767e-01	0.000000e+00
1620	3.400000e+00	2.600000e+00	-2.794155e-01	-2.794155e-01	0.000000e+00
1621	3.500000e+00	2.600000e+00	-1.821625e-01	-1.821625e-01	0.000000e+00
1622	3.600000e+00	2.600000e+00	-8.308940e-02	-8.308940e-02	0.000000e+00
1623	3.700000e+00	2.600000e+00	1.681390e-02	1.681390e-02	0.000000e+00
1624	3.800000e+00	2.600000e+00	1.165492e-01	1.165492e-01	0.000000e+00
1625	3.900000e+00	2.600000e+00	2.151200e-01	2.151200e-01	0.000000e+00
1626	4.000000e+00	2.600000e+00	3.115414e-01	3.115414e-01	0.000000e+00
1667	2.000000e+00	2.700000e+00	-9.999233e-01	-9.999233e-01	0.000000e+00
1668	2.100000e+00	2.700000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
1669	2.200000e+00	2.700000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
1670	2.300000e+00	2.700000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
1671	2.400000e+00	2.700000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
1672	2.500000e+00	2.700000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
1673	2.600000e+00	2.700000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
1674	2.700000e+00	2.700000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
1675	2.800000e+00	2.700000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
1676	2.900000e+00	2.700000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
1677	3.000000e+00	2.700000e+00	-5.506899e-01	-5.506855e-01	4.377048e-06
1678	3.100000e+00	2.700000e+00	-4.646022e-01	-4.646022e-01	0.000000e+00
1679	3.200000e+00	2.700000e+00	-3.738767e-01	-3.738767e-01	0.000000e+00
1680	3.300000e+00	2.700000e+00	-2.794155e-01	-2.794155e-01	0.000000e+00
1681	3.400000e+00	2.700000e+00	-1.821625e-01	-1.821625e-01	0.000000e+00
1682	3.500000e+00	2.700000e+00	-8.308940e-02	-8.308940e-02	0.000000e+00
1683	3.600000e+00	2.700000e+00	1.681390e-02	1.681390e-02	0.000000e+00
1684	3.700000e+00	2.700000e+00	1.165492e-01	1.165492e-01	0.000000e+00
1685	3.800000e+00	2.700000e+00	2.151200e-01	2.151200e-01	0.000000e+00
1686	3.900000e+00	2.700000e+00	3.115414e-01	3.115414e-01	0.000000e+00
1687	4.000000e+00	2.700000e+00	4.048499e-01	4.048499e-01	0.000000e+00
1728	2.000000e+00	2.800000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
1729	2.100000e+00	2.800000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
1730	2.200000e+00	2.800000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
1731	2.300000e+00	2.800000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
1732	2.400000e+00	2.800000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
1733	2.500000e+00	2.800000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
1734	2.600000e+00	2.800000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
1735	2.700000e+00	2.800000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
1736	2.800000e+00	2.800000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
1737	2.900000e+00	2.800000e+00	-5.506855e-01	-5.506855e-01	0.000000e+00
1738	3.000000e+00	2.800000e+00	-4.646054e-01	-4.646022e-01	3.214275e-06
1739	3.100000e+00	2.800000e+00	-3.738767e-01	-3.738767e-01	0.000000e+00
1740	3.200000e+00	2.800000e+00	-2.794155e-01	-2.794155e-01	0.000000e+00
1741	3.300000e+00	2.800000e+00	-1.821625e-01	-1.821625e-01	0.000000e+00
1742	3.400000e+00	2.800000e+00	-8.308940e-02	-8.308940e-02	0.000000e+00
1743	3.500000e+00	2.800000e+00	1.681390e-02	1.681390e-02	0.000000e+00
1744	3.600000e+00	2.800000e+00	1.165492e-01	1.165492e-01	0.000000e+00
1745	3.700000e+00	2.800000e+00	2.151200e-01	2.151200e-01	0.000000e+00
1746	3.800000e+00	2.800000e+00	3.115414e-01	3.115414e-01	0.000000e+00
1747	3.900000e+00	2.800000e+00	4.048499e-01	4.048499e-01	0.000000e+00
1748	4.000000e+00	2.800000e+00	4.941134e-01	4.941134e-01	0.000000e+00
1789	2.000000e+00	2.900000e+00	-9.824526e-01	-9.824526e-01	0.000000e+00
1790	2.100000e+00	2.900000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
1791	2.200000e+00	2.900000e+00	-9.258147e-01	-9.258147e-01	0.000000e+00
1792	2.300000e+00	2.900000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
1793	2.400000e+00	2.900000e+00	-8.322674e-01	-8.322674e-01	0.000000e+00
1794	2.500000e+00	2.900000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
1795	2.600000e+00	2.900000e+00	-7.055403e-01	-7.055403e-01	0.000000e+00
1796	2.700000e+00	2.900000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
1797	2.800000e+00	2.900000e+00	-5.506855e-01	-5.506855e-01	0.000000e+00
1798	2.900000e+00	2.900000e+00	-4.646022e-01	-4.646022e-01	0.000000e+00
1799	3.000000e+00	2.900000e+00	-3.738774e-01	-3.738767e-01	7.714058e-07
1800	3.100000e+00	2.900000e+00	-2.794155e-01	-2.794155e-01	0.000000e+00
1801	3.200000e+00	2.900000e+00	-1.821625e-01	-1.821625e-01	0.000000e+00
1802	3.300000e+00	2.900000e+00	-8.308940e-02	-8.308940e-02	0.000000e+00
1803	3.400000e+00	2.900000e+00	1.681390e-02	1.681390e-02	0.000000e+00
1804	3.500000e+00	2.900000e+00	1.165492e-01	1.165492e-01	0.000000e+00
1805	3.600000e+00	2.900000e+00	2.151200e-01	2.151200e-01	0.000000e+00
1806	3.700000e+00	2.900000e+00	3.115414e-01	3.115414e-01	0.000000e+00
1807	3.800000e+00	2.900000e+00	4.048499e-01	4.048499e-01	0.000000e+00
1808	3.900000e+00	2.900000e+00	4.941134e-01	4.941134e-01	0.000000e+00
1809	4.000000e+00	2.900000e+00	5.784398e-01	5.784398e-01	0.000000e+00
1830	0.000000e+00	3.000000e+00	1.411200e-01	1.411200e-01	0.000000e+00
1831	1.000000e-01	3.000000e+00	4.158066e-02	4.158066e-02	0.000000e+00
1832	2.000000e-01	3.000000e+00	-5.837414e-02	-5.837414e-02	0.000000e+00
